,age,gender,device_type,ad_position,browsing_history,time_of_day,click
1367,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
1368,32.0,Non-Binary,Desktop,Side,Entertainment,Night,1
1370,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
1371,40.339417052574234,Female,Tablet,Side,Education,Afternoon,0
1372,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
1373,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,1
1374,45.0,Male,Desktop,Top,Entertainment,Afternoon,0
1376,40.339417052574234,Male,Tablet,Side,Entertainment,Afternoon,0
1377,29.0,Male,Desktop,Side,Entertainment,Afternoon,1
1378,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
1379,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
1381,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
1384,36.0,Male,Desktop,Side,Entertainment,Afternoon,0
1385,44.0,Male,Desktop,Side,Education,Afternoon,0
1386,29.0,Male,Desktop,Bottom,Entertainment,Evening,1
1387,40.339417052574234,Female,Desktop,Side,Entertainment,Morning,1
1388,22.0,Female,Desktop,Top,Entertainment,Evening,1
1389,54.0,Male,Tablet,Bottom,Education,Morning,1
1390,55.0,Male,Desktop,Side,Entertainment,Evening,1
1391,49.0,Male,Desktop,Top,News,Afternoon,1
1392,57.0,Male,Desktop,Top,Entertainment,Night,0
1394,47.0,Male,Desktop,Side,Education,Morning,0
1395,31.0,Male,Desktop,Bottom,Social Media,Morning,1
1396,40.339417052574234,Female,Desktop,Bottom,Shopping,Afternoon,1
1397,40.339417052574234,Male,Desktop,Side,Entertainment,Evening,1
1398,40.339417052574234,Non-Binary,Desktop,Bottom,Social Media,Morning,1
1399,58.0,Female,Desktop,Side,Entertainment,Night,1
1400,40.339417052574234,Female,Mobile,Top,Entertainment,Night,0
1401,33.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
1402,38.0,Male,Mobile,Bottom,Social Media,Morning,1
1403,40.339417052574234,Male,Desktop,Top,Entertainment,Evening,1
1404,40.339417052574234,Male,Tablet,Side,News,Night,1
1405,27.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
1406,40.339417052574234,Female,Mobile,Side,Entertainment,Morning,0
1407,36.0,Male,Desktop,Bottom,Entertainment,Morning,1
1410,63.0,Male,Tablet,Top,Entertainment,Evening,0
1411,40.339417052574234,Male,Tablet,Bottom,Entertainment,Afternoon,0
1412,40.339417052574234,Female,Mobile,Top,Entertainment,Morning,0
1413,38.0,Male,Mobile,Bottom,News,Night,1
1414,63.0,Non-Binary,Desktop,Side,Entertainment,Morning,0
1415,43.0,Female,Mobile,Top,News,Evening,0
1416,40.339417052574234,Male,Tablet,Side,Entertainment,Evening,0
1417,57.0,Male,Desktop,Top,Entertainment,Night,1
1418,55.0,Male,Tablet,Side,Entertainment,Evening,1
1419,40.339417052574234,Male,Mobile,Bottom,Entertainment,Afternoon,1
1420,26.0,Male,Mobile,Bottom,Education,Morning,1
1421,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
1425,40.339417052574234,Male,Desktop,Side,Shopping,Morning,1
1426,32.0,Male,Mobile,Bottom,Entertainment,Night,1
1427,29.0,Male,Desktop,Bottom,Entertainment,Morning,1
1429,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
1430,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,0
1431,39.0,Non-Binary,Mobile,Bottom,Education,Night,0
1433,63.0,Male,Desktop,Bottom,Shopping,Afternoon,1
1434,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
1435,41.0,Male,Desktop,Side,Entertainment,Afternoon,1
1436,40.339417052574234,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,0
1438,33.0,Male,Tablet,Side,Entertainment,Morning,1
1439,30.0,Male,Tablet,Side,News,Evening,0
1440,33.0,Male,Desktop,Top,Education,Afternoon,1
1441,40.339417052574234,Male,Mobile,Bottom,News,Morning,0
1442,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
1443,31.0,Male,Mobile,Top,Entertainment,Afternoon,0
1444,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
1445,23.0,Male,Desktop,Bottom,Entertainment,Morning,1
1446,57.0,Male,Desktop,Bottom,Entertainment,Morning,0
1448,46.0,Male,Tablet,Top,Entertainment,Morning,0
1450,32.0,Male,Mobile,Bottom,News,Night,0
1451,56.0,Non-Binary,Desktop,Side,Social Media,Night,0
1453,61.0,Male,Desktop,Bottom,Entertainment,Morning,1
1454,40.339417052574234,Female,Tablet,Side,Entertainment,Morning,1
1455,40.339417052574234,Non-Binary,Desktop,Bottom,News,Afternoon,1
1456,27.0,Female,Mobile,Side,News,Night,0
1457,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,1
1458,40.339417052574234,Female,Tablet,Bottom,Entertainment,Morning,1
1459,40.339417052574234,Non-Binary,Desktop,Top,Entertainment,Morning,1
1460,40.339417052574234,Non-Binary,Desktop,Side,Social Media,Morning,0
1461,20.0,Male,Mobile,Bottom,Entertainment,Afternoon,1
1462,40.339417052574234,Male,Desktop,Bottom,Education,Afternoon,1
1464,46.0,Female,Tablet,Side,Entertainment,Morning,1
1465,42.0,Male,Tablet,Bottom,Shopping,Night,1
1466,40.339417052574234,Male,Tablet,Bottom,Entertainment,Evening,1
1467,49.0,Male,Mobile,Top,News,Morning,1
1468,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,0
1469,40.339417052574234,Male,Mobile,Side,Education,Morning,1
1472,40.339417052574234,Male,Tablet,Bottom,Entertainment,Night,1
1473,20.0,Male,Tablet,Bottom,Entertainment,Morning,0
1475,40.339417052574234,Male,Tablet,Bottom,Entertainment,Afternoon,1
1476,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
1477,40.339417052574234,Male,Mobile,Bottom,Entertainment,Evening,1
1478,40.339417052574234,Female,Desktop,Bottom,Entertainment,Night,1
1479,40.339417052574234,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
1480,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
1481,20.0,Male,Desktop,Top,Entertainment,Evening,1
1482,55.0,Male,Desktop,Bottom,Education,Afternoon,0
1483,34.0,Male,Tablet,Bottom,Entertainment,Morning,0
1484,38.0,Male,Mobile,Bottom,Education,Morning,1
1485,33.0,Male,Desktop,Bottom,Entertainment,Morning,0
1486,40.339417052574234,Male,Desktop,Side,News,Afternoon,0
1487,27.0,Male,Desktop,Bottom,Social Media,Morning,0
1488,40.339417052574234,Female,Desktop,Top,Shopping,Evening,1
1489,42.0,Male,Mobile,Side,Entertainment,Morning,1
1490,61.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
1491,40.339417052574234,Non-Binary,Desktop,Side,Entertainment,Evening,0
1492,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
1493,19.0,Male,Tablet,Bottom,Entertainment,Morning,1
1495,40.339417052574234,Male,Mobile,Side,Entertainment,Afternoon,1
1498,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,0
1499,21.0,Female,Desktop,Side,News,Morning,1
1500,56.0,Male,Mobile,Bottom,Social Media,Morning,0
1501,40.339417052574234,Male,Desktop,Side,Entertainment,Night,0
1502,40.339417052574234,Female,Desktop,Top,Entertainment,Afternoon,1
1503,25.0,Male,Mobile,Side,Entertainment,Morning,0
1504,40.339417052574234,Male,Tablet,Side,Entertainment,Night,0
1505,25.0,Male,Desktop,Bottom,Education,Night,1
1506,40.339417052574234,Non-Binary,Desktop,Bottom,News,Afternoon,1
1507,37.0,Non-Binary,Desktop,Side,Education,Afternoon,0
1508,59.0,Male,Tablet,Side,Social Media,Morning,1
1509,45.0,Non-Binary,Desktop,Bottom,Education,Afternoon,0
1510,40.339417052574234,Male,Desktop,Bottom,Social Media,Night,0
1511,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,0
1512,24.0,Male,Desktop,Bottom,Entertainment,Morning,1
1513,57.0,Male,Mobile,Top,Social Media,Afternoon,0
1514,40.339417052574234,Male,Mobile,Bottom,Entertainment,Evening,1
1515,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
1516,40.339417052574234,Male,Tablet,Bottom,News,Evening,1
1517,40.339417052574234,Non-Binary,Mobile,Side,Entertainment,Night,1
1518,22.0,Male,Tablet,Top,Entertainment,Evening,0
1519,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
1521,40.339417052574234,Male,Desktop,Bottom,Social Media,Afternoon,0
1524,40.339417052574234,Male,Desktop,Side,Shopping,Night,1
1526,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,0
1527,40.339417052574234,Male,Desktop,Top,Social Media,Night,1
1528,40.339417052574234,Female,Tablet,Top,Entertainment,Evening,1
1529,40.339417052574234,Male,Tablet,Top,Entertainment,Morning,1
1530,35.0,Male,Desktop,Bottom,Entertainment,Morning,0
1531,40.339417052574234,Male,Mobile,Bottom,Education,Night,0
1532,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
1533,22.0,Male,Desktop,Bottom,Entertainment,Evening,0
1534,40.339417052574234,Male,Tablet,Bottom,Education,Afternoon,1
1535,36.0,Male,Mobile,Bottom,Entertainment,Morning,1
1536,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
1537,40.339417052574234,Male,Desktop,Bottom,News,Afternoon,0
1538,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
1539,47.0,Male,Tablet,Bottom,Education,Morning,0
1540,19.0,Male,Desktop,Bottom,Entertainment,Morning,0
1543,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,0
1544,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Night,1
1545,40.339417052574234,Male,Mobile,Side,Entertainment,Evening,1
1546,40.339417052574234,Male,Desktop,Top,Shopping,Evening,1
1547,40.339417052574234,Female,Tablet,Top,Entertainment,Morning,1
1549,28.0,Male,Desktop,Side,Shopping,Morning,0
1550,40.339417052574234,Non-Binary,Tablet,Bottom,News,Evening,1
1551,62.0,Female,Desktop,Top,Shopping,Afternoon,1
1552,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,0
1553,26.0,Male,Mobile,Bottom,Education,Evening,1
1554,18.0,Female,Mobile,Bottom,Education,Night,0
1556,62.0,Male,Desktop,Bottom,Social Media,Morning,1
1557,63.0,Male,Mobile,Side,Entertainment,Morning,0
1558,51.0,Non-Binary,Tablet,Top,Entertainment,Evening,0
1559,40.339417052574234,Non-Binary,Desktop,Side,Shopping,Evening,1
1560,49.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
1561,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
1562,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
1563,38.0,Male,Tablet,Bottom,Entertainment,Morning,0
1564,37.0,Male,Desktop,Top,Entertainment,Afternoon,0
1565,39.0,Male,Mobile,Top,Entertainment,Night,1
1566,40.339417052574234,Male,Desktop,Bottom,Education,Morning,1
1567,40.339417052574234,Non-Binary,Desktop,Side,Shopping,Morning,1
1569,62.0,Non-Binary,Desktop,Bottom,News,Morning,1
1570,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
1571,36.0,Male,Desktop,Side,Education,Evening,1
1572,19.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
1573,28.0,Female,Mobile,Bottom,Education,Afternoon,0
1574,53.0,Male,Mobile,Top,News,Afternoon,1
1575,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,0
1577,40.339417052574234,Non-Binary,Desktop,Bottom,Social Media,Morning,1
1578,40.339417052574234,Male,Desktop,Top,Entertainment,Night,1
1579,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
1580,61.0,Female,Tablet,Bottom,Entertainment,Morning,1
1582,19.0,Male,Tablet,Side,Entertainment,Morning,1
1583,50.0,Male,Mobile,Bottom,Entertainment,Morning,0
1584,40.339417052574234,Male,Tablet,Top,Entertainment,Evening,1
1585,40.339417052574234,Female,Tablet,Bottom,Entertainment,Afternoon,1
1587,52.0,Male,Desktop,Top,Entertainment,Morning,1
1588,40.339417052574234,Male,Desktop,Bottom,Social Media,Morning,1
1589,43.0,Female,Tablet,Bottom,News,Afternoon,1
1590,34.0,Male,Desktop,Top,News,Night,1
1591,40.339417052574234,Female,Desktop,Top,Entertainment,Afternoon,0
1592,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
1593,20.0,Male,Mobile,Side,News,Morning,1
1594,40.339417052574234,Male,Desktop,Bottom,News,Night,0
1595,29.0,Female,Mobile,Top,Entertainment,Afternoon,0
1596,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
1597,62.0,Female,Mobile,Top,Entertainment,Morning,0
1598,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
1600,40.339417052574234,Male,Mobile,Bottom,Entertainment,Night,1
1601,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
1603,40.339417052574234,Male,Desktop,Bottom,Shopping,Afternoon,0
1604,40.339417052574234,Non-Binary,Mobile,Top,Social Media,Night,0
1605,52.0,Male,Desktop,Top,Entertainment,Morning,1
1606,38.0,Non-Binary,Desktop,Top,Shopping,Night,1
1607,40.339417052574234,Non-Binary,Mobile,Side,Entertainment,Morning,0
1608,31.0,Male,Desktop,Top,Entertainment,Morning,0
1609,38.0,Male,Mobile,Bottom,Social Media,Morning,0
1610,33.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
1611,25.0,Male,Desktop,Side,Education,Night,1
1612,33.0,Male,Desktop,Top,Entertainment,Morning,0
1613,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,0
1614,40.339417052574234,Female,Desktop,Bottom,Education,Afternoon,0
1616,34.0,Male,Mobile,Side,Social Media,Night,0
1617,40.339417052574234,Male,Desktop,Top,Entertainment,Afternoon,1
1618,28.0,Male,Tablet,Side,Entertainment,Morning,0
1619,40.339417052574234,Male,Desktop,Top,Entertainment,Morning,1
1620,41.0,Male,Desktop,Bottom,News,Morning,0
1621,40.339417052574234,Non-Binary,Mobile,Bottom,Social Media,Evening,1
1622,36.0,Female,Desktop,Top,Education,Evening,0
1623,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,1
1625,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
1627,40.339417052574234,Male,Tablet,Bottom,Shopping,Evening,1
1629,40.339417052574234,Male,Desktop,Bottom,Social Media,Afternoon,1
1630,40.339417052574234,Male,Desktop,Bottom,Education,Evening,0
1631,40.339417052574234,Female,Tablet,Bottom,Entertainment,Morning,0
1632,40.339417052574234,Female,Tablet,Side,Entertainment,Morning,0
1634,48.0,Female,Desktop,Side,Entertainment,Afternoon,1
1636,40.339417052574234,Non-Binary,Tablet,Side,Entertainment,Night,0
1637,48.0,Female,Mobile,Top,Entertainment,Evening,1
1638,40.339417052574234,Female,Tablet,Side,Entertainment,Night,0
1640,40.339417052574234,Male,Desktop,Top,Entertainment,Evening,0
1642,40.339417052574234,Male,Desktop,Bottom,News,Morning,0
1643,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,1
1644,20.0,Male,Desktop,Bottom,News,Night,1
1645,38.0,Male,Desktop,Bottom,Entertainment,Morning,1
1646,57.0,Male,Mobile,Bottom,Social Media,Morning,0
1647,42.0,Male,Desktop,Top,Shopping,Night,0
1649,40.339417052574234,Male,Desktop,Bottom,Shopping,Evening,1
1650,35.0,Female,Desktop,Top,Education,Morning,0
1651,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
1652,40.339417052574234,Male,Mobile,Top,Entertainment,Afternoon,1
1653,40.339417052574234,Female,Mobile,Top,Shopping,Afternoon,0
1655,40.339417052574234,Male,Desktop,Top,Entertainment,Afternoon,0
1656,45.0,Male,Desktop,Top,Education,Morning,1
1657,61.0,Male,Mobile,Bottom,Shopping,Morning,0
1658,32.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
1660,40.339417052574234,Male,Tablet,Side,Entertainment,Afternoon,1
1662,40.339417052574234,Male,Tablet,Bottom,Social Media,Morning,0
1663,34.0,Male,Desktop,Top,Shopping,Afternoon,1
1664,40.339417052574234,Female,Desktop,Top,Education,Morning,1
1665,40.339417052574234,Female,Tablet,Bottom,Entertainment,Evening,0
1666,55.0,Non-Binary,Desktop,Bottom,Education,Morning,0
1668,23.0,Female,Desktop,Bottom,Entertainment,Evening,1
1669,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
1670,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
1672,26.0,Female,Desktop,Top,Entertainment,Evening,0
1673,54.0,Female,Tablet,Bottom,Entertainment,Evening,1
1674,58.0,Male,Desktop,Side,Entertainment,Morning,1
1675,40.339417052574234,Male,Desktop,Bottom,News,Afternoon,0
1676,40.339417052574234,Female,Tablet,Bottom,Entertainment,Afternoon,0
1679,28.0,Male,Desktop,Side,Entertainment,Morning,1
1680,19.0,Male,Tablet,Bottom,Social Media,Morning,1
1681,23.0,Male,Tablet,Bottom,Entertainment,Morning,1
1682,43.0,Male,Mobile,Bottom,Entertainment,Evening,1
1683,40.339417052574234,Male,Desktop,Top,Social Media,Night,0
1684,34.0,Male,Desktop,Bottom,Social Media,Morning,1
1685,37.0,Non-Binary,Desktop,Bottom,News,Evening,0
1686,40.339417052574234,Male,Tablet,Bottom,Education,Morning,1
1687,40.339417052574234,Male,Tablet,Side,Entertainment,Evening,1
1688,41.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
1689,40.339417052574234,Female,Desktop,Bottom,Social Media,Night,0
1690,46.0,Non-Binary,Mobile,Bottom,News,Afternoon,1
1691,25.0,Male,Desktop,Side,Education,Morning,1
1693,40.339417052574234,Non-Binary,Desktop,Side,Social Media,Afternoon,1
1694,40.339417052574234,Male,Desktop,Side,Shopping,Morning,0
1695,40.339417052574234,Non-Binary,Desktop,Side,Social Media,Evening,0
1696,22.0,Female,Mobile,Side,Entertainment,Evening,0
1697,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,0
1698,36.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
1700,40.339417052574234,Male,Tablet,Bottom,Education,Afternoon,1
1701,33.0,Male,Desktop,Top,Education,Morning,1
1702,60.0,Female,Mobile,Side,Shopping,Afternoon,0
1703,40.339417052574234,Male,Desktop,Top,Social Media,Morning,0
1705,38.0,Male,Desktop,Side,Entertainment,Morning,1
1707,40.339417052574234,Male,Desktop,Top,Shopping,Morning,1
1708,40.339417052574234,Male,Desktop,Side,News,Night,1
1709,58.0,Male,Tablet,Bottom,Entertainment,Morning,0
1710,40.339417052574234,Male,Mobile,Bottom,Social Media,Night,0
1711,41.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
1712,40.339417052574234,Male,Mobile,Bottom,Social Media,Night,1
1714,40.339417052574234,Male,Mobile,Bottom,Entertainment,Night,0
1715,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
1716,25.0,Male,Tablet,Bottom,Entertainment,Evening,0
1718,20.0,Female,Mobile,Top,Entertainment,Morning,1
1719,40.339417052574234,Male,Tablet,Bottom,News,Morning,1
1720,40.339417052574234,Male,Mobile,Top,Entertainment,Morning,0
1721,40.339417052574234,Non-Binary,Mobile,Bottom,Social Media,Morning,0
1722,48.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
1723,45.0,Male,Tablet,Bottom,News,Evening,1
1724,40.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
1726,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
1727,23.0,Female,Desktop,Bottom,Entertainment,Morning,1
1728,30.0,Male,Desktop,Bottom,Entertainment,Night,0
1730,23.0,Male,Desktop,Top,Entertainment,Morning,0
1731,57.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
1732,60.0,Male,Mobile,Side,Entertainment,Morning,0
1733,43.0,Non-Binary,Desktop,Side,Entertainment,Evening,0
1734,40.339417052574234,Male,Mobile,Top,Entertainment,Night,0
1735,36.0,Male,Tablet,Bottom,Entertainment,Morning,1
1736,36.0,Male,Tablet,Bottom,Shopping,Morning,1
1737,48.0,Male,Desktop,Top,Entertainment,Night,0
1738,61.0,Female,Desktop,Bottom,Shopping,Afternoon,1
1739,40.339417052574234,Non-Binary,Mobile,Side,Entertainment,Night,0
1740,45.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
1741,26.0,Male,Mobile,Side,Entertainment,Morning,1
1742,23.0,Male,Desktop,Top,Social Media,Morning,0
1743,40.339417052574234,Female,Desktop,Bottom,Entertainment,Afternoon,1
1744,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,1
1745,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,0
1746,42.0,Female,Tablet,Side,Entertainment,Morning,0
1748,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
1749,40.339417052574234,Male,Desktop,Side,Entertainment,Evening,1
1750,45.0,Male,Desktop,Side,Shopping,Night,1
1751,40.0,Female,Desktop,Side,Entertainment,Night,0
1752,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
1753,40.339417052574234,Male,Tablet,Bottom,Entertainment,Night,1
1754,54.0,Male,Tablet,Top,Education,Night,1
1755,40.339417052574234,Non-Binary,Desktop,Bottom,Education,Evening,0
1756,24.0,Male,Desktop,Bottom,Education,Evening,1
1757,57.0,Male,Desktop,Side,Entertainment,Morning,1
1758,40.339417052574234,Female,Mobile,Side,Entertainment,Night,0
1759,40.339417052574234,Female,Desktop,Bottom,News,Morning,0
